match_id,player_id,b1,b2,sigma_b1,sigma_b2,start_pos_super,Starting Position,Team,Jersey Num,first_name,last_name,ball_in_play,possession,Player,Position,Age,Market value,Matches played,Minutes played,Goals,xG,Assists,xA,Birth country,Passport country,Foot,Height,Weight,On loan
984617,423804.0,11.758461018480645,-4.778679581909202e-06,0.001316133497171228,1.1766155009398457e-08,M,LM,Home,9,Moses,Opondo,0.6357662211758188,0.32174364656187243,M. Opondo,"LCMF3, LCMF, LW",21.0,350000.0,22.0,1845.0,4.0,2.52,3.0,2.09,Denmark,"Denmark, Uganda",right,182.0,74.0,no
984617,214642.0,13.187013287141953,-7.2367811082429904e-06,0.002981091795868832,2.665078307867795e-08,F,FW,Home,11,Jon,Dagur Thorsteinsson,0.6357662211758188,0.32174364656187243,J. Thorsteinsson,"LW, LCMF3, CF",20.0,400000.0,26.0,2155.0,4.0,5.2,4.0,3.63,Iceland,Iceland,left,177.0,73.0,no
984617,113774.0,12.785034836795225,-1.2557988577311344e-05,0.0023965961980109357,2.1425427249788658e-08,FB,LFB,Home,13,Sren,Henriksen,0.6357662211758188,0.32174364656187243,S. Henriksen,"LB, RCB3, LB5",27.0,350000.0,29.0,2640.0,2.0,1.44,1.0,1.02,Denmark,Denmark,right,185.0,77.0,no
984617,451410.0,10.378508906947989,-7.6276815017427585e-06,0.0019273801606402008,1.7230663793407075e-08,CB,CD,Home,15,Andreas,Kaltoft,0.6357662211758188,0.32174364656187243,A. Kaltoft,"LCB, LCB3",21.0,350000.0,31.0,2709.0,1.0,1.3,0.0,0.12,Denmark,Denmark,right,191.0,85.0,no
984617,160844.0,12.907978097826536,-1.2083091417388116e-05,0.0012022722811878314,1.0748242556729925e-08,M,RM,Home,21,Morten,Knudsen,0.6357662211758188,0.32174364656187243,M. Knudsen,"RB, RCB3",25.0,350000.0,2.0,190.0,0.0,0.82,0.0,0.12,Denmark,Denmark,right,185.0,0.0,no
984617,160844.0,12.907978097826536,-1.2083091417388116e-05,0.0012022722811878314,1.0748242556729925e-08,M,RM,Home,21,Morten,Knudsen,0.6357662211758188,0.32174364656187243,M. Knudsen,"RCMF, RCMF3, LCMF",24.0,350000.0,29.0,2033.0,1.0,0.79,1.0,1.54,Denmark,Denmark,right,178.0,68.0,no
984617,249137.0,9.940388028865364,-2.626189037894708e-06,0.0013532242668825975,1.2097744456107932e-08,CB,CD,Away,37,Sebastian,Hausner,0.6357662211758188,0.6782563534381275,S. Hausner,"RCB, RB, RCB3",19.0,300000.0,6.0,578.0,0.0,0.0,0.0,0.1,Denmark,Denmark,right,187.0,79.0,no
984617,102912.0,9.41817266108816,-3.901326235787506e-06,0.0008728842004161668,7.803532803370678e-09,M,CM,Away,8,Mustafa,Amini,0.6357662211758188,0.6782563534381275,M. Amini,"RCMF, RCMF3, RDMF",26.0,700000.0,31.0,2686.0,2.0,2.14,4.0,3.69,Australia,"Australia, Afghanistan",right,173.0,71.0,no
984617,232904.0,3.9327325880460418,8.991717038591699e-06,0.0010947559497210544,9.787052910358466e-09,GK,GK,Away,73,Kamil,Grabara,0.6357662211758188,0.6782563534381275,K. Grabara,GK,20.0,400000.0,16.0,1527.0,0.0,0.0,0.0,0.0,Poland,Poland,right,190.0,80.0,no
984617,213786.0,12.061884825088502,-1.0897504833820756e-05,0.001899540827299895,1.698178173610771e-08,FB,RFB,Away,13,Alexander,Munksgaard,0.6357662211758188,0.6782563534381275,A. Munksgaard,"RB, RWB",21.0,350000.0,14.0,1113.0,0.0,0.09,1.0,1.68,Denmark,Denmark,right,181.0,75.0,no
